short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
STAD-001,Nd,4.1,1.45,74.81
STAD-002,Nd,7.9,1.55,24.09
STAD-003,Kna,0.0,1.35,1000.34
STAD-004,Nd,7.2,1.25,750.46
STAD-005,Nd,5.0,1.15,15.9
STAD-006,Nd,5.73,1.15,150.64
STAD-007,Nd,5.24,1.45,25.04
STAD-008,Nr,4.18,1.95,45.45
STAD-009, ,4.69,1.25,37.09
STAD-010, ,5.84,1.25,29.98
STAD-011, ,4.55,1.25,142.5
STAD-012, ,4.69,1.25,101.08
STAD-013, ,4.45,1.25,35.36
STAD-014, ,3.72,1.25,37.29
STAD-015, ,3.5,1.35,23.73
STAD-016,SU,0.0,0.0,55.84
STAD-017,SU,0.0,1.15,949.76
STAD-018,SU,0.0,0.0,1491.87
STAD-019,Nr,0.0,0.0,800.74
STAD-020,Nr,6.52,1.95,107.08
STAD-021,Nr,0.0,1.95,7066.28
STAD-022,Nr,5.5,1.65,95.9
STAD-023,Nd,4.12,1.75,29.02
STAD-024,Nr,0.0,1.75,1399.27
STAD-025,Nr,5.35,1.75,17.25
STAD-026,Nr,4.2,1.75,24.04
STAD-027,Nd,3.53,1.55,9.28
STAD-028,Nd,4.26,1.25,258.04
STAD~NO_BUILDING,,,,
