short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
MAGG-001,Ne,10.29,1.25,1148.92
MAGG-002,Po,0.0,0.0,190.59
MAGG-003,Po,11.3,1.25,93.74
MAGG-004,Nd,5.22,1.15,17.69
MAGG-005,Po,17.3,1.25,1127.97
MAGG-006,Nd,17.4,1.25,344.29
MAGG-007,Nd,5.92,1.15,113.28
MAGG-008,Nd,7.5,1.25,34.29
MAGG-009,Ne,9.43,1.25,114.68
MAGG-010,Nd,4.8,1.25,49.88
MAGG-011,C,11.51,0.85,304.96
MAGG-012,Knt,4.56,1.05,44.73
MAGG-013,Knt,5.46,1.05,85.69
MAGG-014,B,7.93,0.85,69.54
MAGG-015,Nd,0.0,0.85,26.39
MAGG-016,Knt,5.57,1.05,320.51
MAGG-017,Knt,3.29,0.85,61.05
MAGG-018,Knt,14.63,1.05,541.69
MAGG-019,SU,9.2,1.25,97.97
MAGG-020,B,0.0,1.05,580.29
MAGG-021,B,0.0,0.0,78.43
MAGG-022,B,0.0,0.0,78.37
MAGG-023,B,7.8,1.15,101.16
MAGG-024,B,0.0,0.0,78.51
MAGG-025,B,0.0,0.0,86.22
MAGG-026,B,0.0,0.0,83.61
MAGG-027,B,0.0,0.0,82.7
MAGG-028,B,0.0,0.0,76.52
MAGG-029,B,0.0,0.0,70.55
MAGG-030,B,0.0,0.0,78.94
MAGG-031,B,0.0,0.0,100.34
MAGG-032,B,0.0,0.0,75.01
MAGG-033,B1,7.86,1.15,95.51
MAGG-034,B,0.0,0.0,79.07
MAGG-035,B,0.0,0.0,78.21
MAGG-036,B1,0.0,0.0,94.86
MAGG-037,B,0.0,0.0,74.7
MAGG-038,B1,0.0,0.0,94.13
MAGG-039,A1,8.2,0.65,100.2
MAGG-040,B1,7.3,1.15,65.16
MAGG-041,A1,0.0,0.0,84.75
MAGG-042,A1,0.0,0.0,57.06
MAGG-043,A1,7.74,1.05,99.79
MAGG-044,A1,0.0,0.0,82.31
MAGG-045,Bg,0.0,0.0,205.41
MAGG-046,Bg,11.8,1.25,122.08
MAGG-047,Nd,0.0,1.45,72.83
MAGG-048,Ne,9.56,1.15,389.75
MAGG-049,Ne,5.94,1.45,67.66
MAGG-050,Ne,12.75,1.15,136.99
MAGG-051,Nr,16.9,1.15,241.31
MAGG-052,B,0.0,1.15,226.82
MAGG-053,Nr,4.3,1.51,29.28
MAGG-054,A1,14.1,1.45,230.72
MAGG-055,A1,8.14,1.45,141.62
MAGG-056,B,0.0,1.15,71.8
MAGG-057,B,0.0,0.0,78.52
MAGG-058,A1,7.15,1.45,42.48
MAGG-059,A1,0.0,0.0,38.3
MAGG-060,B,0.0,0.0,67.44
MAGG-061,A1,0.0,0.0,57.63
MAGG-062,B,0.0,0.0,66.3
MAGG-063,A1,0.0,0.0,37.77
MAGG-064,A1,0.0,0.0,40.82
MAGG-065,Nd,3.7,1.45,11.78
MAGG-066,A1,0.0,0.0,67.08
MAGG-067,A1,0.0,0.0,41.6
MAGG-068,A1,9.4,1.05,52.03
MAGG-069,A,8.3,1.05,59.46
MAGG-070,A1,0.0,0.0,51.24
MAGG-071,A1,0.0,0.0,50.2
MAGG-072,fa,8.3,1.05,174.18
MAGG-073,A1,11.33,1.05,292.29
MAGG-074,C,0.0,0.0,160.16
MAGG-075,Ne,11.3,1.05,119.46
MAGG-076,Ne,0.0,0.95,47.6
MAGG-077,Ne,0.0,0.95,50.44
MAGG-078,Ne,8.63,0.95,47.82
MAGG-079,Bg,13.72,1.05,101.11
MAGG-080,Bg,10.6,0.95,101.69
MAGG-081,B,13.7,0.95,89.54
MAGG-082,Bg,12.95,0.95,88.84
MAGG-083,B1,13.48,0.95,114.67
MAGG-084,SU,10.5,1.25,808.3
MAGG-085,Nr,0.0,0.0,0.0
MAGG-086,C,9999.0,1.05,13258.22
MAGG-087,Bg,0.0,0.0,142.82
MAGG-088,Bg,0.0,0.0,77.27
MAGG-089,Bg,0.0,0.0,127.04
MAGG-090,C,14.6,1.05,177.15
MAGG-091,A1,0.0,0.0,106.28
MAGG-092,Bg,10.96,0.95,105.41
MAGG-093,Bg,0.0,0.0,0.0
MAGG-094,Bg,15.9,0.95,96.36
MAGG-095,Bg,0.0,0.0,124.5
MAGG-096,Bg,9999.0,1.05,206.84
MAGG~NO_BUILDING,,,,
